ID,Class
11879,A
11880,A
11881,A
11882,A
11883,A
11884,A
11885,A
11886,A
11887,A
11888,A
11889,A
11890,A
11891,A
11892,A
11893,A
11894,A
11895,A
11896,A
11897,A
11898,A
11899,A
11900,A
11901,A
11902,A
11903,A
11904,A
11905,A
11906,A
11907,A
11908,A
11909,A
11910,A
11911,A
11912,A
11913,A
11914,A
11915,A
11916,A
11917,A
11918,A
11919,A
11920,A
11921,A
11922,A
11923,A
11924,A
11925,A
11926,A
11927,A
11928,A
11929,A
11930,A
11931,A
11932,A
11933,A
11934,A
11935,A
11936,A
11937,A
11938,A
11939,A
11940,A
11941,A
11942,A
11943,A
11944,A
11945,A
11946,A
11947,A
11948,A
11949,A
11950,A
11951,A
11952,A
11953,A
11954,A
11955,A
11956,A
11957,A
11958,A
11959,A
11960,A
11961,A
11962,A
11963,A
11964,A
11965,A
11966,A
11967,A
11968,A
11969,A
11970,A
11971,A
11972,A
11973,A
11974,A
11975,A
11976,A
11977,A
11978,A
11979,A
11980,A
11981,A
11982,A
11983,A
11984,A
11985,A
11986,A
11987,A
11988,A
11989,A
11990,A
11991,A
11992,A
11993,A
11994,A
11995,A
11996,A
11997,A
11998,A
11999,A
12000,A
12001,A
12002,A
12003,A
12004,A
12005,A
12006,A
12007,A
12008,A
12009,A
12010,A
12011,A
12012,A
12013,A
12014,A
12015,A
12016,A
12017,A
12018,A
12019,A
12020,A
12021,A
12022,A
12023,A
12024,A
12025,A
12026,A
12027,A
12028,A
12029,A
12030,A
12031,A
12032,A
12033,A
12034,A
12035,A
12036,A
12037,A
12038,A
12039,A
12040,A
12041,A
12042,A
12043,A
12044,A
12045,A
12046,A
12047,A
12048,A
12049,A
12050,A
12051,A
12052,A
12053,A
12054,A
12055,A
12056,A
12057,A
12058,A
12059,A
12060,A
12061,A
12062,A
12063,A
12064,A
12065,A
12066,A
12067,A
12068,A
12069,A
12070,A
12071,A
12072,A
12073,A
12074,A
12075,A
12076,A
12077,A
12078,A
12079,A
12080,A
12081,A
12082,A
12083,A
12084,A
12085,A
12086,A
12087,A
12088,A
12089,A
12090,A
12091,A
12092,A
12093,A
12094,A
12095,A
12096,A
12097,A
12098,A
12099,A
12100,A
12101,A
12102,A
12103,A
12104,A
12105,A
12106,A
12107,A
12108,A
12109,A
12110,A
12111,A
12112,A
12113,A
12114,A
12115,A
12116,A
12117,A
12118,A
12119,A
12120,A
12121,A
12122,A
12123,A
12124,A
12125,A
12126,A
12127,A
12128,A
12129,A
12130,A
12131,A
12132,A
12133,A
12134,A
12135,A
12136,A
12137,A
12138,A
12139,A
12140,A
12141,A
12142,A
12143,A
12144,A
12145,A
12146,A
12147,A
12148,A
12149,A
12150,A
12151,A
12152,A
12153,A
12154,A
12155,A
12156,A
12157,A
12158,A
12159,A
12160,A
12161,A
12162,A
12163,A
12164,A
12165,A
12166,A
12167,A
12168,A
12169,A
12170,A
12171,A
12172,A
12173,A
12174,A
12175,A
12176,A
12177,A
12178,A
12179,A
12180,A
12181,A
12182,A
12183,A
12184,A
12185,A
12186,A
12187,A
12188,A
12189,A
12190,A
12191,A
12192,A
12193,A
12194,A
12195,A
12196,A
12197,A
12198,A
12199,A
12200,A
12201,A
12202,A
12203,A
12204,A
12205,A
12206,A
12207,A
12208,A
12209,A
12210,A
12211,A
12212,A
12213,A
12214,A
12215,A
12216,A
12217,A
12218,A
12219,A
12220,A
12221,A
12222,A
12223,A
12224,A
12225,A
12226,A
12227,A
12228,A
12229,A
12230,A
12231,A
12232,A
12233,A
12234,A
12235,A
12236,A
12237,A
12238,A
12239,A
12240,A
12241,A
12242,A
12243,A
12244,A
12245,A
12246,A
12247,A
12248,A
12249,A
12250,A
12251,A
12252,A
12253,A
12254,A
12255,A
12256,A
12257,A
12258,A
12259,A
12260,A
12261,A
12262,A
12263,A
12264,A
12265,A
12266,A
12267,A
12268,A
12269,A
12270,A
12271,A
12272,A
12273,A
12274,A
12275,A
12276,A
12277,A
12278,A
12279,A
12280,A
12281,A
12282,A
12283,A
12284,A
12285,A
12286,A
12287,A
12288,A
12289,A
12290,A
12291,A
12292,A
12293,A
12294,A
12295,A
12296,A
12297,A
12298,A
12299,A
12300,A
12301,A
12302,A
12303,A
12304,A
12305,A
12306,A
12307,A
12308,A
12309,A
12310,A
12311,A
12312,A
12313,A
12314,A
12315,A
12316,A
12317,A
12318,A
12319,A
12320,A
12321,A
12322,A
12323,A
12324,A
12325,A
12326,A
12327,A
12328,A
12329,A
12330,A
12331,A
12332,A
12333,A
12334,A
12335,A
12336,A
12337,A
12338,A
12339,A
12340,A
12341,A
12342,A
12343,A
12344,A
12345,A
12346,A
12347,A
12348,A
12349,A
12350,A
12351,A
12352,A
12353,A
12354,A
12355,A
12356,A
12357,A
12358,A
12359,A
12360,A
12361,A
12362,A
12363,A
12364,A
12365,A
12366,A
12367,A
12368,A
12369,A
12370,A
12371,A
12372,A
12373,A
12374,A
12375,A
12376,A
12377,A
12378,A
12379,A
12380,A
12381,A
12382,A
12383,A
12384,A
12385,A
12386,A
12387,A
12388,A
12389,A
12390,A
12391,A
12392,A
12393,A
12394,A
12395,A
12396,A
12397,A
12398,A
12399,A
12400,A
12401,A
12402,A
12403,A
12404,A
12405,A
12406,A
12407,A
12408,A
12409,A
12410,A
12411,A
12412,A
12413,A
12414,A
12415,A
12416,A
12417,A
12418,A
12419,A
12420,A
12421,A
12422,A
12423,A
12424,A
12425,A
12426,A
12427,A
12428,A
12429,A
12430,A
12431,A
12432,A
12433,A
12434,A
12435,A
12436,A
12437,A
12438,A
12439,A
12440,A
12441,A
12442,A
12443,A
12444,A
12445,A
12446,A
12447,A
12448,A
12449,A
12450,A
12451,A
12452,A
12453,A
12454,A
12455,A
12456,A
12457,A
12458,A
12459,A
12460,A
12461,A
12462,A
12463,A
12464,A
12465,A
12466,A
12467,A
12468,A
12469,A
12470,A
12471,A
12472,A
12473,A
12474,A
12475,A
12476,A
12477,A
12478,A
12479,A
12480,A
12481,A
12482,A
12483,A
12484,A
12485,A
12486,A
12487,A
12488,A
12489,A
12490,A
12491,A
12492,A
12493,A
12494,A
12495,A
12496,A
12497,A
12498,A
12499,A
12500,A
12501,A
12502,A
12503,A
