ID,Class
5777,Y
5778,S
5779,9
5780,S
5781,R
5782,A
5783,D
5784,I
5785,I
5786,v
5787,R
5788,A
5789,e
5790,a
5791,N
5792,L
5793,E
5794,A
5795,S
5796,W
5797,l
5798,i
5799,a
5800,B
5801,A
5802,i
5803,D
5804,N
5805,S
5806,E
5807,G
5808,E
5809,A
5810,l
5811,N
5812,Z
5813,n
5814,e
5815,T
5816,s
5817,a
5818,A
5819,o
5820,4
5821,T
5822,A
5823,R
5824,J
5825,I
5826,t
5827,o
5828,M
5829,I
5830,P
5831,U
5832,N
5833,f
5834,G
5835,E
5836,1
5837,T
5838,I
5839,B
5840,o
5841,T
5842,G
5843,j
5844,a
5845,L
5846,O
5847,a
5848,9
5849,P
5850,R
5851,e
5852,E
5853,6
5854,2
5855,S
5856,x
5857,f
5858,E
5859,E
5860,R
5861,L
5862,2
5863,H
5864,O
5865,s
5866,e
5867,N
5868,E
5869,c
5870,c
5871,3
5872,S
5873,k
5874,n
5875,T
5876,C
5877,7
5878,S
5879,i
5880,a
5881,u
5882,B
5883,J
5884,K
5885,I
5886,A
5887,A
5888,E
5889,C
5890,R
5891,i
5892,a
5893,N
5894,s
5895,E
5896,s
5897,O
5898,S
5899,A
5900,G
5901,o
5902,e
5903,R
5904,z
5905,L
5906,l
5907,N
5908,A
5909,N
5910,a
5911,6
5912,A
5913,s
5914,r
5915,G
5916,D
5917,a
5918,S
5919,1
5920,U
5921,A
5922,O
5923,6
5924,O
5925,a
5926,I
5927,r
5928,i
5929,G
5930,n
5931,A
5932,R
5933,R
5934,D
5935,A
5936,o
5937,E
5938,2
5939,C
5940,a
5941,X
5942,d
5943,a
5944,H
5945,d
5946,P
5947,A
5948,A
5949,M
5950,A
5951,c
5952,D
5953,D
5954,N
5955,P
5956,2
5957,N
5958,A
5959,v
5960,V
5961,S
5962,S
5963,I
5964,T
5965,D
5966,H
5967,G
5968,t
5969,e
5970,C
5971,O
5972,L
5973,I
5974,N
5975,l
5976,q
5977,e
5978,F
5979,n
5980,H
5981,0
5982,D
5983,0
5984,D
5985,3
5986,o
5987,R
5988,N
5989,D
5990,T
5991,s
5992,I
5993,A
5994,R
5995,M
5996,I
5997,1
5998,G
5999,l
6000,L
6001,e
6002,L
6003,e
6004,E
6005,H
6006,P
6007,S
6008,O
6009,E
6010,O
6011,2
6012,z
6013,T
6014,M
6015,2
6016,N
6017,m
6018,R
6019,S
6020,K
6021,D
6022,s
6023,L
6024,R
6025,y
6026,u
6027,a
6028,e
6029,R
6030,I
6031,R
6032,M
6033,T
6034,u
6035,U
6036,7
6037,T
6038,N
6039,e
6040,A
6041,O
6042,A
6043,I
6044,I
6045,A
6046,V
6047,D
6048,I
6049,E
6050,O
6051,T
6052,I
6053,D
6054,N
6055,A
6056,S
6057,P
6058,Y
6059,L
6060,N
6061,D
6062,V
6063,T
6064,e
6065,v
6066,S
6067,o
6068,i
6069,I
6070,R
6071,d
6072,L
6073,c
6074,8
6075,R
6076,3
6077,O
6078,N
6079,E
6080,t
6081,i
6082,D
6083,i
6084,A
6085,I
6086,i
6087,T
6088,a
6089,F
6090,Q
6091,R
6092,p
6093,C
6094,E
6095,3
6096,I
6097,P
6098,M
6099,V
6100,o
6101,y
6102,I
6103,A
6104,B
6105,N
6106,D
6107,3
6108,o
6109,S
6110,Y
6111,S
6112,M
6113,7
6114,K
6115,f
6116,2
6117,E
6118,N
6119,o
6120,t
6121,L
6122,o
6123,0
6124,E
6125,H
6126,C
6127,A
6128,i
6129,r
6130,S
6131,a
6132,C
6133,E
6134,E
6135,a
6136,d
6137,b
6138,1
6139,U
6140,R
6141,Z
6142,S
6143,L
6144,O
6145,S
6146,s
6147,q
6148,H
6149,D
6150,I
6151,E
6152,B
6153,C
6154,M
6155,W
6156,L
6157,L
6158,1
6159,Z
6160,D
6161,n
6162,A
6163,c
6164,J
6165,H
6166,N
6167,T
6168,A
6169,N
6170,1
6171,N
6172,r
6173,a
6174,E
6175,e
6176,3
6177,N
6178,I
6179,e
6180,t
6181,R
6182,R
6183,S
6184,N
6185,N
6186,U
6187,T
6188,E
6189,s
6190,A
6191,n
6192,E
6193,t
6194,I
6195,i
6196,T
6197,Z
6198,E
6199,n
6200,N
6201,8
6202,h
6203,M
6204,p
6205,V
6206,N
6207,e
6208,T
6209,S
6210,I
6211,9
6212,R
6213,e
6214,R
6215,A
6216,7
6217,I
6218,C
6219,8
6220,E
6221,e
6222,o
6223,E
6224,T
6225,H
6226,o
6227,l
6228,E
6229,E
6230,n
6231,p
6232,e
6233,c
6234,e
6235,E
6236,i
6237,n
6238,E
6239,8
6240,z
6241,a
6242,o
6243,N
6244,d
6245,h
6246,t
6247,C
6248,R
6249,s
6250,h
6251,A
6252,n
6253,r
6254,E
6255,2
6256,i
6257,P
6258,T
6259,9
6260,S
6261,I
6262,N
6263,A
6264,m
6265,S
6266,a
6267,q
6268,i
6269,o
6270,I
6271,n
6272,t
6273,S
6274,e
6275,l
6276,O
6277,R
6278,L
6279,N
6280,I
6281,P
6282,N
6283,R
